symbol,strategy,time,type,entry_price,lot_size,candle_size,sl,tp,capital,entry_time,exit_price,profit,exit_reason,exit_label
XAUUSD,mark_dollar_supertrend,2024-05-03 08:15:00,BUY,2289.63,0.1,2.480000000000018,2287.37,2291.8900000000003,564.4000000000074,,,,,
XAUUSD,mark_dollar_supertrend,2024-05-03 08:30:00,SELL,2289.63,0.1,2.480000000000018,2287.37,2291.8900000000003,587.9000000000065,2024-05-03 08:15:00,2291.98,23.49999999999909,TP,ST
XAUUSD,mark2,2024-05-09 01:00:00,BUY,2323.21,0.1,3.769999999999982,2319.68,2329.5722426641405,587.9000000000065,,,,,
XAUUSD,mark2,2024-05-09 05:00:00,SELL,2323.21,0.1,3.769999999999982,2319.68,2329.5722426641405,552.000000000005,2024-05-09 01:00:00,2319.62,-35.900000000001455,SL,SL
XAUUSD,mark_dollar_supertrend,2024-05-09 11:45:00,BUY,2320.54,0.1,6.25,2315.45,2325.63,552.000000000005,,,,,
XAUUSD,mark_dollar_supertrend,2024-05-09 13:30:00,SELL,2320.54,0.1,6.25,2315.45,2325.63,488.90000000000555,2024-05-09 11:45:00,2314.23,-63.099999999999454,SL,SL
XAUUSD,mark2,2024-05-15 12:00:00,SHORT,2345.78,0.1,3.7100000000000364,2349.44,2337.5957927096724,488.90000000000555,,,,,
XAUUSD,mark2,2024-05-15 13:45:00,COVER,2345.78,0.1,3.7100000000000364,2349.44,2337.5957927096724,573.0000000000086,2024-05-15 12:00:00,2337.37,84.10000000000309,TP,ST
XAUUSD,mark2,2024-05-16 05:45:00,BUY,2339.72,0.1,1.8600000000001273,2336.87,2344.830599289819,573.0000000000086,,,,,
XAUUSD,mark2,2024-05-16 06:00:00,SELL,2339.72,0.1,1.8600000000001273,2336.87,2344.830599289819,541.3000000000125,2024-05-16 05:45:00,2336.55,-31.69999999999618,SL,SL
XAUUSD,mark2,2024-05-17 12:45:00,BUY,2362.06,0.1,10.139999999999873,2351.87,2376.0765133594077,541.3000000000125,,,,,
XAUUSD,mark2,2024-05-17 13:45:00,SELL,2362.06,0.1,10.139999999999873,2351.87,2376.0765133594077,728.200000000013,2024-05-17 12:45:00,2380.75,186.90000000000055,TP,ST
XAUUSD,mark_dollar_supertrend,2024-06-06 12:00:00,BUY,2337.33,0.1,3.9899999999997817,2334.01,2340.6499999999996,728.200000000013,,,,,
XAUUSD,mark_dollar_supertrend,2024-06-06 12:15:00,SELL,2337.33,0.1,3.9899999999997817,2334.01,2340.6499999999996,624.3000000000143,2024-06-06 12:00:00,2326.94,-103.89999999999873,SL,SL
XAUUSD,mark2,2024-06-11 21:15:00,BUY,2296.27,0.1,2.800000000000182,2289.4,2317.4441861975706,624.3000000000143,,,,,
XAUUSD,mark2,2024-06-12 05:15:00,SELL,2296.27,0.1,2.800000000000182,2289.4,2317.4441861975706,550.5000000000132,2024-06-11 21:15:00,2288.89,-73.80000000000109,SL,SL
XAUUSD,mark_dollar_supertrend,2024-06-12 23:45:00,SHORT,2306.32,0.1,7.360000000000127,2310.86,2301.78,550.5000000000132,,,,,
XAUUSD,mark_dollar_supertrend,2024-06-13 00:45:00,COVER,2306.32,0.1,7.360000000000127,2310.86,2301.78,615.9000000000128,2024-06-12 23:45:00,2299.78,65.39999999999964,TP,ST
XAUUSD,mark2,2024-06-13 15:30:00,BUY,2308.61,0.1,2.5,2305.93,2316.5780742156076,615.9000000000128,,,,,
XAUUSD,mark2,2024-06-13 19:30:00,SELL,2308.61,0.1,2.5,2305.93,2316.5780742156076,697.1000000000117,2024-06-13 15:30:00,2316.73,81.19999999999892,TP,ST
XAUUSD,mark_dollar_supertrend,2024-06-20 11:15:00,BUY,2322.21,0.1,10.319999999999709,2312.11,2332.31,697.1000000000117,,,,,
XAUUSD,mark_dollar_supertrend,2024-06-21 06:45:00,SELL,2322.21,0.1,10.319999999999709,2312.11,2332.31,820.6000000000108,2024-06-20 11:15:00,2334.56,123.4999999999991,TP,ST
XAUUSD,mark2,2024-07-03 04:30:00,BUY,2321.88,0.1,2.6799999999998363,2318.56,2326.742945148238,820.6000000000108,,,,,
XAUUSD,mark2,2024-07-03 05:00:00,SELL,2321.88,0.1,2.6799999999998363,2318.56,2326.742945148238,874.9000000000092,2024-07-03 04:30:00,2327.31,54.29999999999836,TP,ST
XAUUSD,mark2,2024-07-04 07:00:00,SHORT,2330.26,0.1,2.8599999999996726,2332.12,2323.8827096831274,874.9000000000092,,,,,
XAUUSD,mark2,2024-07-04 08:45:00,COVER,2330.26,0.1,2.8599999999996726,2332.12,2323.8827096831274,939.6000000000117,2024-07-04 07:00:00,2323.79,64.70000000000256,TP,ST
XAUUSD,mark_dollar_supertrend,2024-07-11 00:15:00,BUY,2364.38,0.1,2.319999999999709,2363.01,2365.75,939.6000000000117,,,,,
XAUUSD,mark_dollar_supertrend,2024-07-11 00:45:00,SELL,2364.38,0.1,2.319999999999709,2363.01,2365.75,902.8000000000088,2024-07-11 00:15:00,2360.7,-36.80000000000291,SL,SL
XAUUSD,mark_dollar_supertrend,2024-07-12 00:00:00,BUY,2367.24,0.1,4.0,2364.1,2370.3799999999997,902.8000000000088,,,,,
XAUUSD,mark_dollar_supertrend,2024-07-12 05:30:00,SELL,2367.24,0.1,4.0,2364.1,2370.3799999999997,950.2000000000112,2024-07-12 00:00:00,2371.98,47.400000000002365,TP,ST
XAUUSD,mark2,2024-07-18 11:45:00,BUY,2435.15,0.1,6.739999999999782,2429.48,2443.9619687090562,950.2000000000112,,,,,
XAUUSD,mark2,2024-07-18 12:15:00,SELL,2435.15,0.1,6.739999999999782,2429.48,2443.9619687090562,1057.900000000011,2024-07-18 11:45:00,2445.92,107.69999999999982,TP,ST
XAUUSD,mark_dollar_supertrend,2024-07-19 13:30:00,SHORT,2463.74,0.1,11.610000000000127,2472.76,2454.7199999999993,1057.900000000011,,,,,
XAUUSD,mark_dollar_supertrend,2024-07-19 15:00:00,COVER,2463.74,0.1,11.610000000000127,2472.76,2454.7199999999993,1161.9000000000074,2024-07-19 13:30:00,2453.34,103.99999999999636,TP,ST
XAUUSD,mark_dollar_supertrend,2024-08-06 22:45:00,SHORT,2435.52,0.1,10.769999999999982,2441.11,2429.93,1161.9000000000074,,,,,
XAUUSD,mark_dollar_supertrend,2024-08-06 23:00:00,COVER,2435.52,0.1,10.769999999999982,2441.11,2429.93,1261.2000000000057,2024-08-06 22:45:00,2425.59,99.29999999999836,TP,ST
XAUUSD,mark2,2024-08-08 07:00:00,SHORT,2409.21,0.1,5.349999999999909,2415.47,2397.2499404533924,1261.2000000000057,,,,,
XAUUSD,mark2,2024-08-08 11:15:00,COVER,2409.21,0.1,5.349999999999909,2415.47,2397.2499404533924,1404.3000000000052,2024-08-08 07:00:00,2394.9,143.09999999999948,TP,ST
XAUUSD,mark_dollar_supertrend,2024-08-15 11:15:00,BUY,2471.05,0.1,7.269999999999982,2465.27,2476.8300000000004,1404.3000000000052,,,,,
XAUUSD,mark_dollar_supertrend,2024-08-15 18:15:00,SELL,2471.05,0.1,7.269999999999982,2465.27,2476.8300000000004,1330.6000000000017,2024-08-15 11:15:00,2463.68,-73.70000000000346,SL,SL
XAUUSD,mark_dollar_supertrend,2024-08-16 05:30:00,BUY,2467.46,0.1,2.1200000000003456,2465.66,2469.26,1330.6000000000017,,,,,
XAUUSD,mark_dollar_supertrend,2024-08-16 05:45:00,SELL,2467.46,0.1,2.1200000000003456,2465.66,2469.26,1354.0000000000032,2024-08-16 05:30:00,2469.8,23.400000000001455,TP,ST
XAUUSD,mark2,2024-08-22 14:15:00,BUY,2510.87,0.1,6.029999999999745,2505.91,2526.4925207056353,1354.0000000000032,,,,,
XAUUSD,mark2,2024-08-22 15:00:00,SELL,2510.87,0.1,6.029999999999745,2505.91,2526.4925207056353,1301.4000000000055,2024-08-22 14:15:00,2505.61,-52.599999999997635,SL,SL
XAUUSD,mark2,2024-08-29 06:45:00,BUY,2509.46,0.1,6.470000000000255,2503.58,2516.7143449052464,1301.4000000000055,,,,,
XAUUSD,mark2,2024-08-29 16:00:00,SELL,2509.46,0.1,6.470000000000255,2503.58,2516.7143449052464,1383.500000000006,2024-08-29 06:45:00,2517.67,82.10000000000038,TP,ST
XAUUSD,mark_dollar_supertrend,2024-09-04 00:15:00,SHORT,2497.71,0.1,7.400000000000091,2504.48,2490.94,1383.500000000006,,,,,
XAUUSD,mark_dollar_supertrend,2024-09-04 01:15:00,COVER,2497.71,0.1,7.400000000000091,2504.48,2490.94,1452.300000000007,2024-09-04 00:15:00,2490.83,68.80000000000109,TP,ST
XAUUSD,mark_dollar_supertrend,2024-09-11 04:15:00,SHORT,2490.84,0.1,6.470000000000255,2497.13,2484.55,1452.300000000007,,,,,
XAUUSD,mark_dollar_supertrend,2024-09-11 10:00:00,COVER,2490.84,0.1,6.470000000000255,2497.13,2484.55,1386.2000000000103,2024-09-11 04:15:00,2497.45,-66.09999999999673,SL,SL
XAUUSD,mark_dollar_supertrend,2024-09-11 13:15:00,SHORT,2494.28,0.1,6.2199999999998,2500.1,2488.4600000000005,1386.2000000000103,,,,,
XAUUSD,mark_dollar_supertrend,2024-09-11 14:45:00,COVER,2494.28,0.1,6.2199999999998,2500.1,2488.4600000000005,1309.6000000000117,2024-09-11 13:15:00,2501.94,-76.59999999999854,SL,SL
XAUUSD,mark_dollar_supertrend,2024-09-18 12:30:00,BUY,2588.27,0.1,6.730000000000018,2582.64,2593.9,1309.6000000000117,,,,,
XAUUSD,mark_dollar_supertrend,2024-09-18 12:45:00,SELL,2588.27,0.1,6.730000000000018,2582.64,2593.9,1241.40000000001,2024-09-18 12:30:00,2581.45,-68.20000000000164,SL,SL
XAUUSD,mark2,2024-09-19 11:00:00,SHORT,2576.78,0.1,5.210000000000036,2581.66,2571.2318926127623,1241.40000000001,,,,,
XAUUSD,mark2,2024-09-19 14:00:00,COVER,2576.78,0.1,5.210000000000036,2581.66,2571.2318926127623,1332.000000000014,2024-09-19 11:00:00,2567.72,90.60000000000402,TP,ST
XAUUSD,mark_dollar_supertrend,2024-09-20 02:00:00,BUY,2575.67,0.1,2.75,2573.19,2578.15,1332.000000000014,,,,,
XAUUSD,mark_dollar_supertrend,2024-09-20 03:15:00,SELL,2575.67,0.1,2.75,2573.19,2578.15,1285.9000000000128,2024-09-20 02:00:00,2571.06,-46.10000000000127,SL,SL
XAUUSD,mark_dollar_supertrend,2024-09-20 09:00:00,BUY,2575.32,0.1,3.8700000000003456,2571.45,2579.1900000000005,1285.9000000000128,,,,,
XAUUSD,mark_dollar_supertrend,2024-09-20 10:15:00,SELL,2575.32,0.1,3.8700000000003456,2571.45,2579.1900000000005,1332.3000000000116,2024-09-20 09:00:00,2579.96,46.399999999998734,TP,ST
XAUUSD,mark_dollar_supertrend,2024-09-27 04:45:00,SHORT,2655.46,0.1,6.299999999999727,2659.85,2651.07,1332.3000000000116,,,,,
XAUUSD,mark_dollar_supertrend,2024-09-27 11:45:00,COVER,2655.46,0.1,6.299999999999727,2659.85,2651.07,1254.400000000012,2024-09-27 04:45:00,2663.25,-77.89999999999964,SL,SL
XAUUSD,mark2,2024-10-04 03:45:00,BUY,2654.98,0.1,1.5199999999999818,2653.79,2660.5653286402894,1254.400000000012,,,,,
XAUUSD,mark2,2024-10-04 04:00:00,SELL,2654.98,0.1,1.5199999999999818,2653.79,2660.5653286402894,1199.0000000000123,2024-10-04 03:45:00,2649.44,-55.399999999999636,SL,SL
XAUUSD,mark_dollar_supertrend,2024-10-04 20:45:00,BUY,2659.6,0.1,1.7200000000002547,2657.91,2661.29,1199.0000000000123,,,,,
XAUUSD,mark_dollar_supertrend,2024-10-08 20:45:00,SELL,2659.6,0.1,1.7200000000002547,2657.91,2661.29,1110.6000000000154,2024-10-04 20:45:00,2650.76,-88.39999999999691,SL,SL
XAUUSD,mark2,2024-10-08 21:00:00,BUY,2651.59,0.1,2.019999999999982,2649.56,2659.609490183569,1110.6000000000154,,,,,
XAUUSD,mark2,2024-10-08 23:15:00,SELL,2651.59,0.1,2.019999999999982,2649.56,2659.609490183569,1087.4000000000137,2024-10-08 21:00:00,2649.27,-23.200000000001637,SL,SL
XAUUSD,mark_dollar_supertrend,2024-10-09 11:00:00,SHORT,2649.56,0.1,8.539999999999964,2657.2,2641.92,1087.4000000000137,,,,,
XAUUSD,mark_dollar_supertrend,2024-10-09 11:30:00,COVER,2649.56,0.1,8.539999999999964,2657.2,2641.92,1181.8000000000143,2024-10-09 11:00:00,2640.12,94.40000000000055,TP,ST
XAUUSD,mark_dollar_supertrend,2024-10-16 09:30:00,SHORT,2655.87,0.1,3.6299999999996544,2659.49,2652.25,1181.8000000000143,,,,,
XAUUSD,mark_dollar_supertrend,2024-10-16 10:30:00,COVER,2655.87,0.1,3.6299999999996544,2659.49,2652.25,1218.500000000015,2024-10-16 09:30:00,2652.2,36.700000000000735,TP,ST
XAUUSD,mark2,2024-10-22 21:15:00,SHORT,2721.47,0.1,1.3599999999996726,2723.33,2705.2014665889137,1218.500000000015,,,,,
XAUUSD,mark2,2024-10-22 21:30:00,COVER,2721.47,0.1,1.3599999999996726,2723.33,2705.2014665889137,1197.000000000014,2024-10-22 21:15:00,2723.62,-21.50000000000091,SL,SL
XAUUSD,mark2,2024-10-25 09:00:00,BUY,2751.83,0.1,2.1099999999996726,2750.04,2758.1184965160187,1197.000000000014,,,,,
XAUUSD,mark2,2024-10-25 10:30:00,SELL,2751.83,0.1,2.1099999999996726,2750.04,2758.1184965160187,1178.6000000000126,2024-10-25 09:00:00,2749.99,-18.400000000001455,SL,SL
XAUUSD,mark2,2024-10-29 21:00:00,SHORT,2733.2,0.1,3.019999999999982,2738.41,2720.7703049510696,1178.6000000000126,,,,,
XAUUSD,mark2,2024-10-30 04:30:00,COVER,2733.2,0.1,3.019999999999982,2738.41,2720.7703049510696,1126.2000000000103,2024-10-29 21:00:00,2738.44,-52.400000000002365,SL,SL
XAUUSD,mark_dollar_supertrend,2024-10-31 10:00:00,SHORT,2747.94,0.1,5.079999999999927,2751.42,2744.46,1126.2000000000103,,,,,
XAUUSD,mark_dollar_supertrend,2024-10-31 10:30:00,COVER,2747.94,0.1,5.079999999999927,2751.42,2744.46,1087.0000000000095,2024-10-31 10:00:00,2751.86,-39.20000000000073,SL,SL
XAUUSD,mark_dollar_supertrend,2024-10-31 12:15:00,BUY,2760.65,0.1,8.38000000000011,2752.58,2768.7200000000003,1087.0000000000095,,,,,
XAUUSD,mark_dollar_supertrend,2024-10-31 13:15:00,SELL,2760.65,0.1,8.38000000000011,2752.58,2768.7200000000003,1173.1000000000108,2024-10-31 12:15:00,2769.26,86.10000000000127,TP,ST
XAUUSD,mark_dollar_supertrend,2024-11-01 07:15:00,SHORT,2780.8,0.1,4.059999999999945,2784.67,2776.9300000000003,1173.1000000000108,,,,,
XAUUSD,mark_dollar_supertrend,2024-11-01 08:45:00,COVER,2780.8,0.1,4.059999999999945,2784.67,2776.9300000000003,1121.2000000000148,2024-11-01 07:15:00,2785.99,-51.899999999996005,SL,SL
XAUUSD,mark_dollar_supertrend,2024-11-06 07:30:00,BUY,2743.36,0.1,4.400000000000091,2739.69,2747.03,1121.2000000000148,,,,,
XAUUSD,mark_dollar_supertrend,2024-11-06 08:30:00,SELL,2743.36,0.1,4.400000000000091,2739.69,2747.03,1074.0000000000123,2024-11-06 07:30:00,2738.64,-47.200000000002554,SL,SL
XAUUSD,mark_dollar_supertrend,2024-11-07 05:45:00,SHORT,2732.47,0.1,4.349999999999909,2736.52,2728.4199999999996,1074.0000000000123,,,,,
XAUUSD,mark_dollar_supertrend,2024-11-07 06:15:00,COVER,2732.47,0.1,4.349999999999909,2736.52,2728.4199999999996,1008.8000000000125,2024-11-07 05:45:00,2738.99,-65.19999999999982,SL,SL
XAUUSD,mark2,2024-11-07 13:15:00,BUY,2738.21,0.1,5.7800000000002,2733.08,2748.999572931697,1008.8000000000125,,,,,
XAUUSD,mark2,2024-11-08 01:00:00,SELL,2738.21,0.1,5.7800000000002,2733.08,2748.999572931697,941.5000000000123,2024-11-07 13:15:00,2731.48,-67.30000000000018,SL,SL
XAUUSD,mark_dollar_supertrend,2024-11-12 23:30:00,SHORT,2672.99,0.1,5.070000000000164,2677.02,2668.9599999999996,941.5000000000123,,,,,
XAUUSD,mark_dollar_supertrend,2024-11-13 01:00:00,COVER,2672.99,0.1,5.070000000000164,2677.02,2668.9599999999996,985.0000000000114,2024-11-12 23:30:00,2668.64,43.4999999999991,TP,ST
XAUUSD,mark2,2024-11-13 18:30:00,SHORT,2622.02,0.1,4.239999999999782,2626.25,2614.3225477997826,985.0000000000114,,,,,
XAUUSD,mark2,2024-11-14 03:00:00,COVER,2622.02,0.1,4.239999999999782,2626.25,2614.3225477997826,1078.4000000000128,2024-11-13 18:30:00,2612.68,93.40000000000146,TP,ST
XAUUSD,mark_dollar_supertrend,2024-11-21 12:30:00,SHORT,2623.47,0.1,8.239999999999782,2631.06,2615.8799999999997,1078.4000000000128,,,,,
XAUUSD,mark_dollar_supertrend,2024-11-21 15:00:00,COVER,2623.47,0.1,8.239999999999782,2631.06,2615.8799999999997,987.3000000000116,2024-11-21 12:30:00,2632.58,-91.10000000000127,SL,SL
XAUUSD,mark2,2024-11-21 23:00:00,SHORT,2636.75,0.1,4.0900000000001455,2641.49,2633.005841080906,987.3000000000116,,,,,
XAUUSD,mark2,2024-11-22 03:45:00,COVER,2636.75,0.1,4.0900000000001455,2641.49,2633.005841080906,1046.2000000000103,2024-11-21 23:00:00,2630.86,58.899999999998734,TP,ST
XAUUSD,mark_dollar_supertrend,2024-11-22 10:15:00,BUY,2631.63,0.1,4.650000000000091,2627.1,2636.1600000000003,1046.2000000000103,,,,,
XAUUSD,mark_dollar_supertrend,2024-11-22 11:00:00,SELL,2631.63,0.1,4.650000000000091,2627.1,2636.1600000000003,1105.6000000000108,2024-11-22 10:15:00,2637.57,59.40000000000055,TP,ST
XAUUSD,mark_dollar_supertrend,2024-11-28 05:00:00,SHORT,2616.13,0.1,6.940000000000055,2622.8,2609.46,1105.6000000000108,,,,,
XAUUSD,mark_dollar_supertrend,2024-11-28 07:15:00,COVER,2616.13,0.1,6.940000000000055,2622.8,2609.46,1007.5000000000114,2024-11-28 05:00:00,2625.94,-98.09999999999945,SL,SL
XAUUSD,mark_dollar_supertrend,2024-12-04 07:45:00,BUY,2636.48,0.1,3.9899999999997817,2633.32,2639.64,1007.5000000000114,,,,,
XAUUSD,mark_dollar_supertrend,2024-12-04 08:45:00,SELL,2636.48,0.1,3.9899999999997817,2633.32,2639.64,1042.0000000000095,2024-12-04 07:45:00,2639.93,34.49999999999818,TP,ST
XAUUSD,mark_dollar_supertrend,2024-12-06 11:30:00,BUY,2648.44,0.1,5.849999999999909,2643.39,2653.4900000000002,1042.0000000000095,,,,,
XAUUSD,mark_dollar_supertrend,2024-12-06 13:00:00,SELL,2648.44,0.1,5.849999999999909,2643.39,2653.4900000000002,1095.8000000000106,2024-12-06 11:30:00,2653.82,53.80000000000109,TP,ST
XAUUSD,mark_dollar_supertrend,2024-12-19 06:30:00,SHORT,2644.29,0.1,7.710000000000036,2649.44,2639.14,1095.8000000000106,,,,,
XAUUSD,mark_dollar_supertrend,2024-12-19 08:30:00,COVER,2644.29,0.1,7.710000000000036,2649.44,2639.14,1156.900000000012,2024-12-19 06:30:00,2638.18,61.10000000000127,TP,ST
XAUUSD,mark_dollar_supertrend,2024-12-20 01:45:00,SHORT,2642.9,0.1,3.0,2645.75,2640.05,1156.900000000012,,,,,
XAUUSD,mark_dollar_supertrend,2024-12-20 02:45:00,COVER,2642.9,0.1,3.0,2645.75,2640.05,1125.5000000000132,2024-12-20 01:45:00,2646.04,-31.39999999999873,SL,SL
XAUUSD,mark_dollar_supertrend,2025-01-02 05:15:00,BUY,2611.39,0.1,3.3600000000001273,2608.1,2614.68,1125.5000000000132,,,,,
XAUUSD,mark_dollar_supertrend,2025-01-02 06:15:00,SELL,2611.39,0.1,3.3600000000001273,2608.1,2614.68,1172.9000000000156,2025-01-02 05:15:00,2616.13,47.400000000002365,TP,ST
XAUUSD,mark_dollar_supertrend,2025-01-02 10:45:00,SHORT,2607.72,0.1,3.900000000000091,2611.6,2603.8399999999997,1172.9000000000156,,,,,
XAUUSD,mark_dollar_supertrend,2025-01-02 11:00:00,COVER,2607.72,0.1,3.900000000000091,2611.6,2603.8399999999997,1111.5000000000123,2025-01-02 10:45:00,2613.86,-61.400000000003274,SL,SL
XAUUSD,mark_dollar_supertrend,2025-01-02 12:45:00,BUY,2618.12,0.1,5.799999999999727,2612.42,2623.8199999999997,1111.5000000000123,,,,,
XAUUSD,mark_dollar_supertrend,2025-01-02 13:30:00,SELL,2618.12,0.1,5.799999999999727,2612.42,2623.8199999999997,1187.5000000000114,2025-01-02 12:45:00,2625.72,75.99999999999909,TP,ST
XAUUSD,mark2,2025-01-15 22:00:00,SHORT,2667.61,0.1,1.6399999999998727,2669.42,2661.511344105068,1187.5000000000114,,,,,
XAUUSD,mark2,2025-01-15 22:15:00,COVER,2667.61,0.1,1.6399999999998727,2669.42,2661.511344105068,1156.0000000000105,2025-01-15 22:00:00,2670.76,-31.50000000000091,SL,SL
XAUUSD,mark2,2025-01-16 23:45:00,BUY,2673.27,0.1,4.570000000000164,2669.27,2676.8715576859126,1156.0000000000105,,,,,
XAUUSD,mark2,2025-01-17 03:15:00,SELL,2673.27,0.1,4.570000000000164,2669.27,2676.8715576859126,1196.8000000000097,2025-01-16 23:45:00,2677.35,40.79999999999927,TP,ST
XAUUSD,mark_dollar_supertrend,2025-01-17 12:45:00,SHORT,2678.83,0.1,5.380000000000109,2682.1,2675.56,1196.8000000000097,,,,,
XAUUSD,mark_dollar_supertrend,2025-01-17 14:00:00,COVER,2678.83,0.1,5.380000000000109,2682.1,2675.56,1154.4000000000074,2025-01-17 12:45:00,2683.07,-42.40000000000237,SL,SL
XAUUSD,mark_dollar_supertrend,2025-01-23 06:45:00,SHORT,2719.01,0.1,5.679999999999836,2723.71,2714.3100000000004,1154.4000000000074,,,,,
XAUUSD,mark_dollar_supertrend,2025-01-23 09:30:00,COVER,2719.01,0.1,5.679999999999836,2723.71,2714.3100000000004,1104.2000000000075,2025-01-23 06:45:00,2724.03,-50.199999999999825,SL,SL
XAUUSD,mark_dollar_supertrend,2025-01-29 06:45:00,BUY,2764.6,0.1,9.25,2755.75,2773.45,1104.2000000000075,,,,,
XAUUSD,mark_dollar_supertrend,2025-01-29 11:15:00,SELL,2764.6,0.1,9.25,2755.75,2773.45,987.8000000000088,2025-01-29 06:45:00,2752.96,-116.39999999999873,SL,SL
XAUUSD,mark_dollar_supertrend,2025-01-31 09:45:00,SHORT,2757.45,0.1,2.869999999999891,2759.16,2755.74,987.8000000000088,,,,,
XAUUSD,mark_dollar_supertrend,2025-01-31 11:00:00,COVER,2757.45,0.1,2.869999999999891,2759.16,2755.74,1010.6000000000063,2025-01-31 09:45:00,2755.17,22.799999999997457,TP,ST
XAUUSD,mark2,2025-01-31 18:15:00,SHORT,2755.39,0.1,2.4900000000002365,2758.95,2744.3188498901322,1010.6000000000063,,,,,
XAUUSD,mark2,2025-01-31 19:30:00,COVER,2755.39,0.1,2.4900000000002365,2758.95,2744.3188498901322,967.7000000000066,2025-01-31 18:15:00,2759.68,-42.899999999999636,SL,SL
XAUUSD,mark2,2025-02-05 00:30:00,BUY,2778.19,0.1,2.8600000000001273,2773.82,2794.3162715684825,967.7000000000066,,,,,
XAUUSD,mark2,2025-02-05 06:00:00,SELL,2778.19,0.1,2.8600000000001273,2773.82,2794.3162715684825,1166.300000000008,2025-02-05 00:30:00,2798.05,198.60000000000127,TP,ST
XAUUSD,mark_dollar_supertrend,2025-02-06 03:15:00,SHORT,2815.44,0.1,2.7599999999997635,2817.89,2812.9900000000002,1166.300000000008,,,,,
XAUUSD,mark_dollar_supertrend,2025-02-06 04:00:00,COVER,2815.44,0.1,2.7599999999997635,2817.89,2812.9900000000002,1198.3000000000106,2025-02-06 03:15:00,2812.24,32.00000000000273,TP,ST
XAUUSD,mark2,2025-02-06 07:45:00,SHORT,2816.6,0.1,4.230000000000018,2821.77,2809.7759806240415,1198.3000000000106,,,,,
XAUUSD,mark2,2025-02-06 10:30:00,COVER,2816.6,0.1,4.230000000000018,2821.77,2809.7759806240415,1145.400000000011,2025-02-06 07:45:00,2821.89,-52.899999999999636,SL,SL
XAUUSD,mark2,2025-02-07 11:45:00,BUY,2864.58,0.1,4.470000000000255,2858.59,2871.879166501527,1145.400000000011,,,,,
XAUUSD,mark2,2025-02-07 12:45:00,SELL,2864.58,0.1,4.470000000000255,2858.59,2871.879166501527,1240.9000000000128,2025-02-07 11:45:00,2874.13,95.50000000000183,TP,ST
XAUUSD,mark2,2025-02-19 04:15:00,BUY,2896.3,0.1,7.460000000000036,2888.27,2904.4178689176797,1240.9000000000128,,,,,
XAUUSD,mark2,2025-02-20 00:45:00,SELL,2896.3,0.1,7.460000000000036,2888.27,2904.4178689176797,1366.900000000012,2025-02-19 04:15:00,2908.9,125.99999999999909,TP,ST
XAUUSD,mark2,2025-02-20 22:45:00,BUY,2932.63,0.1,4.730000000000018,2928.29,2936.4671402669483,1366.900000000012,,,,,
XAUUSD,mark2,2025-02-20 23:30:00,SELL,2932.63,0.1,4.730000000000018,2928.29,2936.4671402669483,1426.60000000001,2025-02-20 22:45:00,2938.6,59.699999999998,TP,ST
XAUUSD,mark_dollar_supertrend,2025-02-27 01:00:00,SHORT,2945.04,0.1,3.849999999999909,2948.83,2941.25,1426.60000000001,,,,,
XAUUSD,mark_dollar_supertrend,2025-02-27 01:30:00,COVER,2945.04,0.1,3.849999999999909,2948.83,2941.25,1481.7000000000075,2025-02-27 01:00:00,2939.53,55.09999999999764,TP,ST
XAUUSD,mark_dollar_supertrend,2025-02-27 07:15:00,BUY,2942.06,0.1,2.950000000000273,2939.2,2944.92,1481.7000000000075,,,,,
XAUUSD,mark_dollar_supertrend,2025-02-27 07:30:00,SELL,2942.06,0.1,2.950000000000273,2939.2,2944.92,1449.9000000000092,2025-02-27 07:15:00,2938.88,-31.799999999998363,SL,SL
XAUUSD,mark2,2025-02-27 12:15:00,SHORT,2938.83,0.1,6.2400000000002365,2944.8,2927.895326292242,1449.9000000000092,,,,,
XAUUSD,mark2,2025-02-27 13:00:00,COVER,2938.83,0.1,6.2400000000002365,2944.8,2927.895326292242,1735.7000000000085,2025-02-27 12:15:00,2910.25,285.7999999999993,TP,ST
XAUUSD,mark2,2025-03-12 08:30:00,SHORT,2911.35,0.1,4.239999999999782,2915.37,2900.2755381773245,1735.7000000000085,,,,,
XAUUSD,mark2,2025-03-12 10:00:00,COVER,2911.35,0.1,4.239999999999782,2915.37,2900.2755381773245,1847.0000000000095,2025-03-12 08:30:00,2900.22,111.30000000000109,TP,ST
XAUUSD,mark2,2025-03-14 05:00:00,SHORT,2915.9,0.1,4.950000000000273,2921.13,2911.3811190430188,1847.0000000000095,,,,,
XAUUSD,mark2,2025-03-14 06:00:00,COVER,2915.9,0.1,4.950000000000273,2921.13,2911.3811190430188,1893.6000000000126,2025-03-14 05:00:00,2911.24,46.60000000000309,TP,ST
XAUUSD,mark2,2025-03-14 06:15:00,BUY,2912.75,0.1,3.449999999999818,2908.99,2919.8514298639548,1893.6000000000126,,,,,
XAUUSD,mark2,2025-03-14 07:30:00,SELL,2912.75,0.1,3.449999999999818,2908.99,2919.8514298639548,1987.3000000000116,2025-03-14 06:15:00,2922.12,93.69999999999892,TP,ST
XAUUSD,mark2,2025-03-19 19:15:00,SHORT,3001.2,0.1,0.5399999999999636,3001.58,2995.1522987290896,1987.3000000000116,,,,,
